detection_id,capsule_id,capsule_path,discipline,risk,line_no,section,section_class,category,tier,critical_category,in_sweep_denominator,capsule_has_registered_claims,linked_claim_ids,link_basis,resolved,source,text
e4569159d619a4bc,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,24,conceito operacional minimo,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"Crescimento = ganho mensurável de peso/estatura/perímetros, avaliado por curvas OMS em escore Z (não em percentil isolado, embora ambos meçam a mesma posição relativa). Desenvolvimento = aquisição de função (motora, cognitiva, social), avaliado por marcos esperados por idade e por sinais de alarme quando um marco falha. Em pré-termo, o crescimento e o desenvolvimento só devem ser comparados à curva/marco cronológico usando a **idade corrigida** (idade cronológica menos as semanas que faltaram para completar 40 semanas), aplicada até os 2 anos de vida."
be992d98ac40d7d3,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,28,pivo clinico,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"O que decide ""normal"" ou ""alterado"" na curva de crescimento é o **escore Z entre -2 e +2** (não -3/+3, que já é a faixa de gravidade) — esse é o limiar que a prova mais testa. Para o desenvolvimento, o pivô é a **falha em atingir o marco esperado para a idade** (não a ""impressão geral"" de atraso) associada a sinal de alarme específico daquela idade (3, 6, 9 ou 12 meses) — presença de sinal de alarme antecipa a consulta seguinte; persistência por mais de 2 consultas indica encaminhamento a especialista."
d6c2358a0f397665,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,28,pivo clinico,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"O que decide ""normal"" ou ""alterado"" na curva de crescimento é o **escore Z entre -2 e +2** (não -3/+3, que já é a faixa de gravidade) — esse é o limiar que a prova mais testa. Para o desenvolvimento, o pivô é a **falha em atingir o marco esperado para a idade** (não a ""impressão geral"" de atraso) associada a sinal de alarme específico daquela idade (3, 6, 9 ou 12 meses) — presença de sinal de alarme antecipa a consulta seguinte; persistência por mais de 2 consultas indica encaminhamento a especialista."
8a290fafe12b7ef0,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,32,palavras-ancora,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"Escore Z -2 a +2 = adequado; -3 a -2 = baixo/magreza; <-3 = muito baixo/magreza acentuada; >+2 = elevado; IMC tem faixa extra (+2 a +3 sobrepeso, >+3 obesidade); PC = Altura/2 + 10; idade corrigida = idade cronológica − semanas que faltavam para 40 semanas; catch-up: PC primeiro, depois estatura, depois peso; estirão: meninas 11 anos, meninos 13 anos; sinais de alarme aos 3/6/9/12 meses; consultas de puericultura: 7 no 1º ano, 2 no 2º ano, 1/ano do 3º ao 6º ano."
298674e0456f0101,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,32,palavras-ancora,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"Escore Z -2 a +2 = adequado; -3 a -2 = baixo/magreza; <-3 = muito baixo/magreza acentuada; >+2 = elevado; IMC tem faixa extra (+2 a +3 sobrepeso, >+3 obesidade); PC = Altura/2 + 10; idade corrigida = idade cronológica − semanas que faltavam para 40 semanas; catch-up: PC primeiro, depois estatura, depois peso; estirão: meninas 11 anos, meninos 13 anos; sinais de alarme aos 3/6/9/12 meses; consultas de puericultura: 7 no 1º ano, 2 no 2º ano, 1/ano do 3º ao 6º ano."
2cfbcf21609db8da,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,38,operacao x movimento,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"| aplicar critério | faixa de normalidade do escore Z nas curvas de peso/estatura/PC: entre -2 e +2 (não -3/+3) | limiar | factual | valor errado — trocar -2/+2 (normalidade) por -3/+3 (gravidade) | card de limiar fixo + 5 casos com escore Z variando entre -3,5 e +3,5, classificando cada um |"
39eccd5db84cda5e,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,39,operacao x movimento,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"| aplicar critério | faixa de IMC tem cortes extras: obesidade >+3; sobrepeso +2 a +3; risco de sobrepeso +1 a +2; adequado +1 a -2; magreza -2 a -3; magreza acentuada <-3 | limiar | factual | regra mal-aprendida — aplicar a mesma faixa -2/+2 do peso/estatura ao IMC sem ajustar os cortes intermediários | tabela comparativa lado a lado peso/estatura/PC x IMC, treinada com casos que só variam a curva usada |"
41663979951b1d33,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,42,operacao x movimento,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"| reconhecer diagnóstico | sinal de alarme do desenvolvimento específico por idade: 3m (não sustenta cabeça/não abre mãos/não sorri), 6m (rigidez de membros/não controla cabeça/não dá risada), 9m (não senta sem apoio/mãos fechadas sem pinça/não localiza som/não balbucia), 12m (parada/inerte, não ajuda com as mãos, não brinca de esconde-achou, não responde ao nome) | fato | factual | troca de comando — atribuir o sinal de alarme à idade errada | tabela fixa idade→sinal de alarme, treinada com casos que trocam a idade do lactente |"
4302736fe7c41ed4,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,48,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,strong,False,False,False,,,False,single_line,"| Uso de curvas de crescimento OMS confirmado em aula | gráfico ""Curvas de Crescimento"" (weight-for-age) exibido no slide de medidas antropométricas | semio_PED p.3 (A) | CONFIRMADO |"
dd31363f42a17f4d,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,49,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Limiar de escore Z para perímetro cefálico (microcefalia) | PC < -2 DP da média específica para sexo/IG = microcefalia; < -3 DP = microcefalia grave | semio_PED p.21 (A) | CONFIRMADO |
32194280c7e708aa,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,50,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Limiar de escore Z para perímetro cefálico (macrocefalia) | PC > +2 DP da média = macrocefalia (escore Z +2) | semio_PED p.21 (A) | CONFIRMADO |
cc4869c6bc404d43,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,51,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Momento da medida de PC para classificação de micro/macrocefalia | ≥24h após o nascimento e dentro da 1ª semana de vida (até 6 dias e 23h) | semio_PED p.21 (A) | CONFIRMADO |
440e954d3bee7255,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,51,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,False,,,False,single_line,| Momento da medida de PC para classificação de micro/macrocefalia | ≥24h após o nascimento e dentro da 1ª semana de vida (até 6 dias e 23h) | semio_PED p.21 (A) | CONFIRMADO |
0eccf4c02482e64b,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,51,dados de precisao,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,| Momento da medida de PC para classificação de micro/macrocefalia | ≥24h após o nascimento e dentro da 1ª semana de vida (até 6 dias e 23h) | semio_PED p.21 (A) | CONFIRMADO |
9d93426245165ebb,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,52,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Interpretação de escore Z — peso e estatura | >+2 = elevado; entre -2 e +2 = adequado; entre -3 e -2 = baixo; <-3 = muito baixo | B p.2 | CONFIRMADO |
00aeaaeb56d8ab3e,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,53,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Interpretação de escore Z — perímetro cefálico | >+2 = acima do esperado; entre -2 e +2 = adequado; <-2 = abaixo do esperado | B p.2 | CONFIRMADO |
7921273805de813a,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,54,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Interpretação de escore Z — IMC | +3 = obesidade; entre +2 e +3 = sobrepeso; entre +1 e +2 = risco de sobrepeso; entre +1 e -2 = adequado; entre -2 e -3 = magreza; <-3 = magreza acentuada | B p.2 | CONFIRMADO |
24b90eae77a72f1b,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,56,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Classificação de peso ao nascer (pré-termo) | Baixo peso (BP) 1500–2499g; Muito baixo peso (MBP) 1000–1499g; Extremo baixo peso (EBP) <1000g | B p.1 | CONFIRMADO |
348a9f332823edc1,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,56,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Classificação de peso ao nascer (pré-termo) | Baixo peso (BP) 1500–2499g; Muito baixo peso (MBP) 1000–1499g; Extremo baixo peso (EBP) <1000g | B p.1 | CONFIRMADO |
43d8a5f810a5cbb9,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,60,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Ganho de peso esperado por trimestre no 1º ano | 1º tri: 750g/mês (2.250g); 2º tri: 600g/mês (1.800g); 3º tri: 500g/mês (1.500g); 4º tri: 400g/mês (1.200g) | B p.2 | CONFIRMADO |
15023865f929d322,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,61,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Ganho de peso total esperado no 1º ano | 6.750g + peso de nascimento | B p.2 | CONFIRMADO |
7afa7685e4360294,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,62,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,False,,,False,single_line,| Velocidade de crescimento estatural pós-natal | elevada nos 2 primeiros anos; declínio dos 2–5 anos; constante a partir dos 5 anos (5–6 cm/ano) | B p.1 | CONFIRMADO |
20fc85de31ff1d7b,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,65,dados de precisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,| Sinais de alarme do desenvolvimento aos 3 meses | não levanta a cabeça; não abre as mãos; não sorri | B p.3 | CONFIRMADO |
cd2bd94dcda87e49,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,66,dados de precisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,| Sinais de alarme do desenvolvimento aos 6 meses | rigidez dos membros; não controla a cabeça; não dá risada | B p.3 | CONFIRMADO |
54294f582305dce0,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,67,dados de precisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,| Sinais de alarme do desenvolvimento aos 9 meses | não senta sem apoio; pernas rígidas ou moles; mãos fechadas/sem preensão em pinça; não localiza som/não vira a cabeça; não balbucia/sorriso social pobre | B p.3 | CONFIRMADO |
5719bb8220de1d10,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,68,dados de precisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"| Sinais de alarme do desenvolvimento aos 12 meses | criança parada/inerte, colocada de pé não ajuda com as mãos, não brinca de esconde-achou, não responde ao nome | B p.3 | CONFIRMADO |"
d7b6cd83bb240912,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,70,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Conduta diante de atraso persistente | persistência do atraso por >2 consultas (ou ausência do marco no último quadro sombreado) → encaminhar a especialista | B p.3 | CONFIRMADO |
8fa9c0f2ff470736,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,76,pegadinhas,pedagogic_meta,algoritmo_dependente_diretriz,strong,False,False,False,,,False,single_line,"- O limiar de normalidade nas curvas OMS de peso/estatura/PC é **-2 a +2** escores Z — não -3/+3. -3/+3 já é a faixa de gravidade (muito baixo peso / magreza acentuada), não o corte de ""anormal""."
82f047e9290350c0,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,76,pegadinhas,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"- O limiar de normalidade nas curvas OMS de peso/estatura/PC é **-2 a +2** escores Z — não -3/+3. -3/+3 já é a faixa de gravidade (muito baixo peso / magreza acentuada), não o corte de ""anormal""."
02acdc5010ac6fdb,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,80,pegadinhas,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"- Sinal de alarme do desenvolvimento é específico da idade (3, 6, 9, 12 meses) — usar um sinal de uma idade para julgar outra faixa etária é troca de comando."
9a90161d3837f747,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,87,distratores sedutores,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"| Lactente com escore Z de peso = -2,5 → ""peso normal, dentro da faixa aceitável de -3 a +3"" | -3/+3 soa como ""faixa ampla e seguro"", número redondo fácil de decorar errado | valor errado / regra mal-aprendida | -2,5 já está fora da faixa de normalidade (-2 a +2); classifica-se como baixo peso para a idade |"
0d3eb6f67dc10b49,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,88,distratores sedutores,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"| Criança com IMC escore Z +2,2 → ""classificar como obesidade, pois passou de +2"" | reflexo de aplicar o mesmo corte +2 usado para peso/estatura | superextrapolação | para IMC, +2 a +3 é sobrepeso, não obesidade; só acima de +3 é obesidade |"
eb46a762155de663,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,90,distratores sedutores,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"| Lactente de 9 meses que ainda não senta sem apoio, mas sorri e balbucia bem → ""sem sinal de alarme, pois a maioria dos marcos está presente"" | contar marcos presentes e ""empatar"" com os ausentes, em vez de aplicar o critério objetivo | neutralizar sinal de alerta com sinal tranquilizador coexistente | não sentar sem apoio aos 9 meses já é, isoladamente, sinal de alarme listado para essa idade — não precisa de outros marcos ausentes para configurar alerta |"
a9198c4fa2b3810c,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,95,conduta,assertive_clinical,algoritmo_dependente_diretriz,strong,False,False,False,,,False,single_line,"- Inicial: em toda consulta de puericultura, plotar peso/estatura/PC (e IMC quando aplicável) na curva OMS correspondente à idade e sexo, calculando o escore Z; em pré-termo, usar idade corrigida até os 2 anos."
304be8f5858e04c4,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,95,conduta,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"- Inicial: em toda consulta de puericultura, plotar peso/estatura/PC (e IMC quando aplicável) na curva OMS correspondente à idade e sexo, calculando o escore Z; em pré-termo, usar idade corrigida até os 2 anos."
97c750d8fef572b9,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,96,conduta,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"- Definitiva: se escore Z fora de -2/+2 (ou fora dos cortes específicos do IMC) ou sinal de alarme do desenvolvimento presente, antecipar a consulta seguinte e investigar contexto (alimentação, doença de base, estímulo/vínculo, ambiente); manter vigilância ativa."
ddbc270067b898d2,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,96,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"- Definitiva: se escore Z fora de -2/+2 (ou fora dos cortes específicos do IMC) ou sinal de alarme do desenvolvimento presente, antecipar a consulta seguinte e investigar contexto (alimentação, doença de base, estímulo/vínculo, ambiente); manter vigilância ativa."
4565c7e1abae3426,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,98,conduta,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"- Diferencial perigoso: escore Z <-3 (muito baixo peso/magreza acentuada) ou >+3 (IMC obesidade) exige investigação mais agressiva de causa orgânica, não só reforço de orientação alimentar."
2a1cf86ed44391f3,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,103,mini-casos ativos,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"Lactente de 4 meses de idade cronológica, nascido pré-termo de 32 semanas (faltaram 8 semanas ≈ 2 meses para 40 semanas). Variável decisiva: idade corrigida = 4 − 2 = 2 meses; os marcos e a curva de crescimento devem ser avaliados como se a criança tivesse 2 meses, não 4 — cobrar sinal de alarme de 3 meses nessa criança seria prematuro."
d22c73f98b788a1e,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,105,mini-casos ativos,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"Criança de 8 meses com escore Z de peso -2,4 e escore Z de estatura -1,0, sem sinais de alarme do desenvolvimento. Variável decisiva: peso fora da faixa de normalidade (-2 a +2) já classifica baixo peso para a idade, mesmo com estatura normal — investigar causa nutricional/orgânica, sem esperar ""impressão geral"" de desnutrição."
54bf3cc4cd01aa2c,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,105,mini-casos ativos,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"Criança de 8 meses com escore Z de peso -2,4 e escore Z de estatura -1,0, sem sinais de alarme do desenvolvimento. Variável decisiva: peso fora da faixa de normalidade (-2 a +2) já classifica baixo peso para a idade, mesmo com estatura normal — investigar causa nutricional/orgânica, sem esperar ""impressão geral"" de desnutrição."
a0f77c1a42aecd84,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,107,mini-casos ativos,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"Lactente de 9 meses que não senta sem apoio, mas sorri, balbucia e localiza som normalmente. Variável decisiva: o sinal de alarme ""não sentar sem apoio aos 9 meses"" já configura, isoladamente, indicação de antecipar a consulta seguinte e investigar — não é necessário que outros marcos também estejam ausentes."
9fbc39d4f470c918,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,113,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Faixa de normalidade do escore Z (peso/estatura/PC) | entre -2 e +2 (não -3/+3) | pegadinha |
303fb1dccfaa54f1,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,114,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Cortes de IMC por escore Z | magreza acentuada <-3; magreza -3 a -2; adequado -2 a +1; risco sobrepeso +1 a +2; sobrepeso +2 a +3; obesidade >+3 | pegadinha |
2af97c94e5a07525,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,118,cards minimos,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Ganho de peso 1º ano | 6.750g + peso de nascimento (750/600/500/400 g por mês nos 4 trimestres) | dado |
709e2feb5e5a9ad0,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,119,cards minimos,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,| Sinal de alarme aos 3 / 6 / 9 / 12 meses | 3m: não sustenta cabeça/não sorri; 6m: rigidez/não dá risada; 9m: não senta sem apoio/sem pinça; 12m: inerte/não brinca esconde-achou | dado |
0a2507bbf3a13aea,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,120,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Conduta diante de falha em marco | antecipar consulta seguinte; encaminhar a especialista só se persistir >2 consultas | pegadinha |
6b94c71504b7b652,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,121,cards minimos,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,| Classificação de peso ao nascer | BP 1500–2499g; MBP 1000–1499g; EBP <1000g | dado |
6b8bf56b9e4fff27,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,121,cards minimos,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Classificação de peso ao nascer | BP 1500–2499g; MBP 1000–1499g; EBP <1000g | dado |
102bacafa791087f,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,125,revisao,assertive_clinical,algoritmo_dependente_diretriz,strong,False,False,False,,,False,single_line,"- Revisar quando: antes de qualquer questão com escore Z numérico, gráfico de curva OMS, cálculo de idade corrigida em pré-termo, ou vinheta de lactente com marco do desenvolvimento ausente."
90f2e93e5a00a13c,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,125,revisao,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,single_line,"- Revisar quando: antes de qualquer questão com escore Z numérico, gráfico de curva OMS, cálculo de idade corrigida em pré-termo, ou vinheta de lactente com marco do desenvolvimento ausente."
d4d8841dc3972221,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,125,revisao,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"- Revisar quando: antes de qualquer questão com escore Z numérico, gráfico de curva OMS, cálculo de idade corrigida em pré-termo, ou vinheta de lactente com marco do desenvolvimento ausente."
13dd2e0397eff371,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,126,revisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,single_line,"- Critério de parada: classificar corretamente 6 casos variando escore Z (peso, estatura, PC, IMC) entre -3,5 e +3,5, calcular idade corrigida em 3 cenários de IG diferentes, e identificar o sinal de alarme certo para a idade em 4 vinhetas sem trocar a faixa etária."
3edd1e65cd9c5cb1,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,126,revisao,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,single_line,"- Critério de parada: classificar corretamente 6 casos variando escore Z (peso, estatura, PC, IMC) entre -3,5 e +3,5, calcular idade corrigida em 3 cenários de IG diferentes, e identificar o sinal de alarme certo para a idade em 4 vinhetas sem trocar a faixa etária."
e89f620f025b807c,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,95,conduta,assertive_clinical,emergencia_sinal_alarme,strong,True,True,False,,,False,joined_window,"- Inicial: em toda consulta de puericultura, plotar peso/estatura/PC (e IMC quando aplicável) na curva OMS correspondente à idade e sexo, calculando o escore Z; em pré-termo, usar idade corrigida até os 2 anos. - Definitiva: se escore Z fora de -2/+2 (ou fora dos cortes específicos do IMC) ou sinal de alarme do desenvolvimento presente, antecipar a consulta seguinte e investigar contexto (alimentação, doença de base, estímulo/vínculo, ambiente); manter vigilância ativa."
b8f0fce2f0820c48,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,EISCA,medium,97,conduta,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,False,,,False,joined_window,"- Condição da conduta: encaminhamento a especialista só se o atraso persistir por mais de 2 consultas consecutivas, ou se o marco continuar ausente no último quadro sombreado da caderneta. - Diferencial perigoso: escore Z <-3 (muito baixo peso/magreza acentuada) ou >+3 (IMC obesidade) exige investigação mais agressiva de causa orgânica, não só reforço de orientação alimentar."
5061b4e582c079eb,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,EISCA,medium,7,metadados,provenance,dose_via_intervalo,weak,True,False,False,,,False,single_line,- Unidade: IV
3b27fabad23fab35,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,EISCA,medium,13,metadados,provenance,algoritmo_dependente_diretriz,weak,False,False,False,,,False,single_line,"- Fontes usadas: Anemias - Tratado de ped 5 ed. - 2022 (cap. 2, NATIVA, camada A); Anemias na infância.pdf (apostila B, não aberta nesta rodada — camada A já suficiente)"
db7c55b1ab494f47,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,EISCA,medium,14,metadados,provenance,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,"- Evidência de prova/devolutiva: complementa diretamente o tema já existente ""interpretacao_hemograma_e_coagulacao"" e ""anemia_ferropriva"" desta pasta; classificação morfológica/fisiológica e uso da idade como pivô diagnóstico são padrão de cobrança do banco EISCA (variável do tipo limiar/sinal-achado)"
841abca680bb2d14,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,EISCA,medium,23,como cai,pedagogic_meta,afirmacao_absoluta,strong,False,False,False,,,False,single_line,AIG <6 meses quase nunca é ferropriva; 3-6 meses sugere hemoglobinopatia) e a
2fd750246e6121c9,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,EISCA,medium,23,como cai,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,False,,,False,single_line,AIG <6 meses quase nunca é ferropriva; 3-6 meses sugere hemoglobinopatia) e a
