capsule_path,section_row,claim_text,source_ids
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,8,"Antibiótico de 1ª escolha, ITU não complicada | Fosfomicina trometamol 3g dose única (1 dia); Nitrofurantoína macrocristal 100mg 2×/dia (5 dias) — ambos recomendados em mulheres, não em homens (LE1, GR A) | camada A slide 27 (tabela EAU); B p.2 | CONFIRMADO (A+B)",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,9,"Alternativas por resistência local | Cefalosporina (cefadroxil 500mg 2×/dia, 3 dias); se resistência de E. coli local <20%: trimetoprim 200mg 2×/dia 5 dias (não no 1º trimestre) ou trimetoprim-sulfa 160/800mg 2×/dia 3 dias (não no último trimestre) | camada A slide 27 (tabela EAU) | CONFIRMADO (fonte A)",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,10,"Tratamento em homens | Trimetoprim-sulfa 160/800mg 2×/dia por 7 dias (LE4, GR C) | camada A slide 27 (tabela EAU) | CONFIRMADO (fonte A)",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,11,Quando pedir urocultura com antibiograma | Gestante; ITU com febre (suspeita de pielonefrite); falha terapêutica após 72h de ATB empírico; recidiva em 2–4 semanas; sintomas atípicos (dor pélvica) | B p.1 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,12,Tratamento em gestação/amamentação | Cefalexina 5–7 dias; ITU complicada: ceftriaxona | B p.2 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,13,Imunoprofilaxia | Uro-Vaxom (vacina oral): 1×/dia em jejum por 90 dias → pausa de 90 dias → reforço de 30 dias; indicada em uroculturas repetidamente positivas para E. coli | B p.2 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,14,"ITU recorrente pós-menopausa sem disfunção miccional | Pensar em hipoestrogenismo → estrogênio vaginal; contraindicações: CA de mama estrogênio-responsivo, hiperplasia de endométrio, sangramento vaginal anômalo pós-menopausa; alternativa se contraindicado: laser vaginal | B p.2 | CONFIRMADO",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,15,Recomendação EAU para ITU recorrente | Não fazer investigação extensa de rotina sem fatores de risco (LE1b/GRB); estrogênio vaginal em pós-menopausa (LE1b/GRA); profilaxia imunoativa em todas as idades (LE1a/GRA); profilaxia antimicrobiana contínua/pós-coital se falha não-antimicrobiana (LE2b/GRB); terapia autoadministrada de curto prazo em paciente aderente (LE2b/GRA*) | camada A slide 28 (tabela EAU) | CONFIRMADO (fonte A),
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,16,Fator de risco para obstrução infravesical na mulher | Distopia genital (equivalente feminino da HPB masculina) | B p.3 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,17,Fatores associados à incontinência | Diabetes gestacional; polidrâmnio; RN GIG; obesidade; tabagismo (tosse crônica); ectopia ureteral; fístula vesicovaginal | B p.3 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,18,"Via de parto e incontinência | Via de parto **não** é fator associado — o que determina é o **tempo** do trabalho de parto, não a via (vaginal x cesárea) | B p.3 | CONFIRMADO",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,19,"VLPP — cortes de gravidade | VLPP <60 cmH₂O → disfunção esfincteriana intrínseca → tratamento cirúrgico; VLPP >90 cmH₂O → hipermobilidade do colo vesical → reabilitação/fisioterapia; VLPP 60–90 → iniciar reabilitação, cirurgia se refratário | B p.4; camada A slides 57–58 (tabela idêntica) | CONFIRMADO (A+B)",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,20,Sequência de tratamento em IU mista | Tratar primeiro a IU de urgência/hiperatividade detrusora; 76% de recidiva da IU quando a de esforço é tratada primariamente (fator de risco de insucesso do sling) | B p.4 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,21,Hiperatividade detrusora — prevalência | Presente em 9–55% das mulheres com IU; em 76% daquelas com IU recidivada; fator de risco de insucesso para cirurgia de sling | camada A slide 59 | CONFIRMADO (fonte A),
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,22,"Tratamento da IU de urgência | 1ª escolha: anticolinérgico (oxibutinina, tolterodina, solifenacina) ou simpaticomimético/β3-agonista (mirabegrona); 2ª escolha: Botox intravesical; alternativas de último caso: neuromodulação sacral, enterocistoplastia + conduto continente cateterizável; alfa-bloqueador usado em pediatria | B p.4; camada A slides 55–58 | CONFIRMADO (A+B)",
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,23,Contraindicações por classe farmacológica | Anticolinérgico/antimuscarínico: glaucoma de ângulo estreito; simpaticomimético/β3-agonista: HAS não controlada | B p.4 | CONFIRMADO,
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,24,Contraindicações de Botox intravesical | Miastenia gravis; uso de aminoglicosídeos; síndrome de Eaton-Lambert; amamentação; gestação; hemofilia/coagulopatias | camada A slide 56 | CONFIRMADO (fonte A),
capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,25,"Tratamento da IU de esforço | Cirúrgico — slings uretrais (autólogos, ex. aponeurótico; ou heterólogos, ex. TVT/transobturatório), que diminuem o ângulo vésico-uretral e criam mecanismo de continência; colporrafia anterior é técnica clássica alternativa | B p.4; camada A slides 61–67 | CONFIRMADO (A+B)",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,4,"Definição de adolescência (OMS) | etapa evolutiva dos 10 aos 19 anos (2 fontes) / 10 a 20 anos (1 fonte) — variação de definição entre fontes B, sem camada A para desempate | Pediatria_ADOLESC p.1; Anotações p.1 | CONFIRMADO (variação registrada, não é erro de leitura — ambas aparecem na literatura)",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,5,"Definição de adolescência (ECA, Lei 8.069/90) | 12 a 18 anos | Pediatria_ADOLESC p.1; Anotações p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,6,"Limite de internação em hospital pediátrico | 13 anos, 11 meses e 29 dias — a partir daí, hospital de adulto | Pediatria_ADOLESC p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,7,Hebiatria — regulamentação | subespecialidade da pediatria desde 1998 (Sociedade Brasileira de Pediatria); reconhecida como área de atuação pela Associação Médica Brasileira em 1999 | Pediatria_ADOLESC p.1 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,8,Primeiros sinais da puberdade | protrusão do mamilo (menina) e aumento testicular (menino) — marcam o início da adolescência biológica | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,9,Faixa etária normal de início da puberdade | menina: 8 a 13 anos; menino: 9 a 14 anos | Anotações p.1 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,10,Fim da puberdade | coincide com aquisição da capacidade reprodutiva e fusão das epífises ósseas — não significa fim da adolescência | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,11,"Etapa inicial da adolescência | 10-14 anos: distanciamento dos pais, aproximação com iguais do mesmo sexo, necessidade de privacidade, atendimento predominante com os pais | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,12,"Etapa média da adolescência | 15-17 anos: máxima identificação com iguais, exposição a risco, onipotência, puberdade completa, início de experiências sexuais, atendimento individualizado sem imposição dos pais | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,13,"Etapa tardia da adolescência | 18-20 anos: comportamento tipo adulto, reaproximação com os pais, atendimento individualizado | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,14,"Adolescência prolongada | fenômeno recente, faixa etária 20-24 anos | Pediatria_ADOLESC p.1; Semiologia_do_adolescente p.1 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,15,"Motivos de quebra da confidencialidade (lista consolidada, 3 fontes) | risco de morte (suicídio, doenças, fuga de casa); notificação compulsória (maus-tratos); intenção de abortar; gravidez; abuso de drogas lícitas/ilícitas; anorexia e bulimia nervosas; ferimentos/atos autodestrutivos | Pediatria_ADOLESC p.4; Semiologia_do_adolescente p.3; Anotações p.1 | CONFIRMADO (lista de Semiologia_do_adolescente e Anotações é mais extensa que a de Pediatria_ADOLESC, que cita só os 4 primeiros itens — tratado como divergência de completude, não de conteúdo, ver abaixo)",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,16,"Base legal do segredo médico | Código de Ética Médica, Cap. IX (Segredo Médico) — artigo 103 (1 fonte) / artigo 74 (1 fonte); texto convergente: ""é vedado revelar segredo profissional referente a paciente menor, mesmo aos pais, desde que o menor tenha capacidade de avaliar seu problema e conduzir-se, salvo quando a não revelação possa acarretar dano ao paciente"" | Pediatria_ADOLESC p.4; Semiologia_do_adolescente p.3 | CONFIRMADO (conteúdo); numeração do artigo diverge entre fontes — não resolvido, ver abaixo",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,17,"Itens obrigatórios da anamnese do adolescente | família, educação, trabalho, alimentação, sexualidade, afeto, ambições, uso/abuso de drogas, ideação/tentativa de suicídio | Pediatria_ADOLESC p.4 | CONFIRMADO",
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,18,Itens obrigatórios do exame físico | estágio de desenvolvimento puberal; avaliação do estado nutricional; inspeção o mais completa possível | Pediatria_ADOLESC p.5; Semiologia_do_adolescente p.4 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,19,Nomenclatura da Escala de Tanner nas fontes B | MP = mama + pubarca (sexo feminino); GP = genitália + pubarca (sexo masculino) | Anotações p.2 | CONFIRMADO (nomenclatura); estágios detalhados M1-M5/G1-G5/P1-P5 não descritos em nenhuma fonte B | confirmar no slide,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,20,Particularidade da aplicação da Escala de Tanner | pode ser autoavaliada/autoinformada pelo próprio adolescente quando não há conforto para exposição física completa | Semiologia_do_adolescente p.4 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,21,Consequências da gravidez na adolescência | abandono escolar; abandono do grupo social; aborto e suas consequências; alteração da autoimagem; rupturas familiares/escolares/sociais; problemas financeiros | Pediatria_ADOLESC p.5; Semiologia_do_adolescente p.4 | CONFIRMADO,
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,22,Sequência padrão dos eventos puberais (menina) | telarca (broto mamário) → pubarca → estirão de crescimento → menarca (fase intermediária/tardia da puberdade) → conclusão do desenvolvimento mamário e de pelos | — | conhecimento_geral (não descrito nas fontes B disponíveis; padrão consolidado de semiologia pediátrica),
capsules/EISCA/adolescencia_puberdade_e_semiologia_do_adolescente.md,23,"Sequência padrão dos eventos puberais (menino) | aumento do volume testicular (≥4mL ou ≥2,5cm no maior eixo) → pubarca → aumento peniano → estirão de crescimento (mais tardio que na menina) → espermarca → conclusão do desenvolvimento | — | conhecimento_geral (não descrito nas fontes B disponíveis; padrão consolidado de semiologia pediátrica)",
capsules/EISCA/aleitamento_materno.md,4,primeira hora; exclusivo 6 m; ≥2 anos | OMS fact sheet 04/08/2026 | CURRENT_VERIFIED,
capsules/EISCA/aleitamento_materno.md,5,HIV/HTLV no Brasil | MS Aleitamento/HTLV | CURRENT_VERIFIED_BR,
capsules/EISCA/aleitamento_materno.md,6,fármaco individual | depende de consulta específica | CURRENT_PENDING — não usar lista antiga,
capsules/EISCA/aleitamento_materno.md,7,"Dez Passos | OMS/UNICEF, versão vigente | CURRENT_VERIFIED",
capsules/EISCA/anemia_ferropriva.md,4,"Anemia (OMS) — Hb em 6-60 meses | < 11 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,5,"Anemia (OMS) — Hb em 5-11 anos | < 11,5 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,6,"Ferritina — depleção em <5 anos | < 12 μg/L | Consenso Anemia Ferropriva SBP, p.4 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,7,"Ferritina — depleção em 5-12 anos | < 15 μg/L | Consenso Anemia Ferropriva SBP, p.4 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,8,"Saturação de transferrina — deficiência | < 16% | Consenso Anemia Ferropriva SBP, p.4 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,9,"Suplementação profilática — RN termo, AIG | 1 mg de ferro elementar/kg/dia, do 3o ao 24o mês | Consenso Anemia Ferropriva SBP, p.7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,10,"Suplementação profilática — RN <2500g e pré-termo 1500-2500g | 2 mg/kg/dia a partir do 30o dia por 1 ano, depois 1 mg/kg/dia +1 ano | Consenso Anemia Ferropriva SBP, p.7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,11,"Suplementação profilática — pré-termo 1000-1500g | 3 mg/kg/dia a partir do 30o dia por 1 ano, depois 1 mg/kg/dia +1 ano | Consenso Anemia Ferropriva SBP, p.7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,12,"Suplementação profilática — pré-termo <1000g | 4 mg/kg/dia a partir do 30o dia por 1 ano, depois 1 mg/kg/dia +1 ano | Consenso Anemia Ferropriva SBP, p.7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,13,"Dose terapêutica (anemia confirmada) | 3-5 mg de ferro elementar/kg/dia, por no mínimo 8 semanas (3-6 meses até repor estoque) | Consenso Anemia Ferropriva SBP, p.6-7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,14,"Monitorização em tratamento | hemograma a cada 30-60 dias; ferritina em 30 e 90 dias | Consenso Anemia Ferropriva SBP, p.7 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,15,"Reticulócitos — valor de referência | relativo 0,5-2%; absoluto 25.000-85.000/mm³ | Consenso Anemia Ferropriva SBP, p.4 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,16,"Leite de vaca in natura — restrição | contraindicado <12 meses; limitar a 500 mL/dia após 12 meses | Consenso Anemia Ferropriva SBP, p.6 | CONFIRMADO",
capsules/EISCA/anemia_ferropriva.md,17,"Anemia ferropriva — proporção das anemias no mundo | > 60% dos casos de anemia | Consenso Anemia Ferropriva SBP, p.2 | CONFIRMADO",
capsules/EISCA/asma_em_pediatria.md,4,"alvo O2, 6–11 anos | ≥94% | GINA 2026, exacerbações 6–11 | CURRENT_VERIFIED",
capsules/EISCA/asma_em_pediatria.md,5,"prednisolona, 6–11 anos | 1–2 mg/kg/d, máx. 40 mg, 3–5 d | GINA 2026, exacerbações 6–11 | CURRENT_VERIFIED",
capsules/EISCA/asma_em_pediatria.md,6,"VNI | evidência fraca; sem gatilho por SpO2 isolada | GINA 2026, NIV | CURRENT_VERIFIED",
capsules/EISCA/asma_em_pediatria.md,7,doses em gotas e cortes ≤5 antigos | aguardam fonte atual específica | slide A antigo | CURRENT_PENDING,
capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,4,"boa vitalidade | respiração/choro + tônus flexor | SBP 2026 ≥34, algoritmo inicial | CURRENT_VERIFIED",
capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,5,"VPP | 30–60/min, no primeiro minuto quando indicada | SBP 2026 ≥34, VPP | CURRENT_VERIFIED",
capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,6,"compressões | FC <60 após ventilação efetiva; 3:1 | SBP 2026 ≥34, massagem cardíaca | CURRENT_VERIFIED",
capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,7,VPP 40–60/min | material antigo | anotação baseada em SBP 2016 | HISTORICAL_ONLY,
capsules/EISCA/atopias_na_infancia.md,4,"Herança genética — risco se 1 dos pais é alérgico | 50% | Slide A, p. 4 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,5,"Herança genética — risco se ambos os pais são alérgicos | 66% | Slide A, p. 4 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,6,"Locus gênico da atopia (perfil Th2) | 5q31-33 (herança poligênica) | Slide A, p. 9 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,7,"Prevalência de atopia — países desenvolvidos | 20% | Slide A, p. 6 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,8,"Prevalência de atopia — países em desenvolvimento | 3-4% | Slide A, p. 6 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,9,"Fase aguda precoce da reação tipo I | até 10 minutos; degranulação de mastócitos, edema por aumento de permeabilidade vascular | Slide A, p. 15 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,10,"Fase aguda tardia da reação tipo I | 6–24 horas; infiltração de neutrófilos, basófilos e eosinófilos | Slide A, p. 16 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,11,"Fase tardia (remodelamento) | dias a anos; remodelamento brônquico (asma) e cutâneo (dermatite atópica) | Slide A, p. 17 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,12,"Classificação de Gell e Coombs — tipos imediatos/humorais | tipo I, II, III (linfócitos B) | Slide A, p. 13 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,13,"Classificação de Gell e Coombs — tipo mediato/celular | tipo IV (linfócitos T) | Slide A, p. 13 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,14,"Adrenalina na anafilaxia — dose | 0,01 mL/kg (apresentação 1:1000), via IM | Slide A, p. 41; confirmado também em ATOPIAS WILMA VIVIANE.pdf, ""Adrenalina 0,01ml/kg"" | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,15,"Eosinofilia — corte diagnóstico | >450 eosinófilos/µL | Slide A, p. 38 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,16,"Eosinofilia em secreção nasal (criança pequena) | >4% | Slide A, p. 38 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,17,"Eosinofilia em secreção brônquica (adolescente) | >10% | Slide A, p. 38 | CONFIRMADO",
capsules/EISCA/atopias_na_infancia.md,18,"IgE sérica total — limitação diagnóstica | até 50% dos pacientes atópicos podem não ter IgE sérica total elevada | ATOPIAS WILMA VIVIANE.pdf, seção ""Diagnóstico laboratorial"" (não explícito no slide A — a fonte B detalha esse ponto) | confirmar no slide (dado presente só na camada B)",
capsules/EISCA/atopias_na_infancia.md,19,"Anti-histamínico 2ª geração — idade mínima cetirizina | >6 meses | ATOPIAS WILMA VIVIANE.pdf, tabela de anti-histamínicos (slide A cita os fármacos mas não as idades mínimas) | confirmar no slide (idades mínimas só na camada B)",
capsules/EISCA/atopias_na_infancia.md,20,"Anti-histamínico 2ª geração — idade mínima loratadina | >2 anos | ATOPIAS WILMA VIVIANE.pdf, tabela de anti-histamínicos | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,21,"Anti-histamínico 2ª geração — idade mínima desloratadina | >6 meses | ATOPIAS WILMA VIVIANE.pdf, tabela de anti-histamínicos | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,22,"Anti-histamínico 2ª geração — idade mínima fexofenadina | >6 anos | ATOPIAS WILMA VIVIANE.pdf, tabela de anti-histamínicos | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,23,"Teste cutâneo intradérmico — contraindicação | contraindicado em suspeita de alergia alimentar, pelo risco de reação anafilática; só o teste por puntura é seguro nesse contexto | ATOPIAS WILMA VIVIANE.pdf, seção ""Exames — in vivo"" (não detalhado no slide A) | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,24,"Rinite alérgica — classificação temporal (ARIA) | Intermitente: <4 dias/semana OU <4 semanas; Persistente: ≥4 dias/semana E ≥4 semanas | Atopias na Infância.pdf (Mariah Carvalho), seção ""Classificação"" (slide A não traz a classificação ARIA detalhada) | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,25,"Rinite alérgica — classificação de gravidade (ARIA) | Leve: sono/atividades normais, sem sintomas incômodos; Moderada-grave: ≥1 de sono anormal, interferência em atividades, dificuldade escolar/laboral, sintomas incômodos | Atopias na Infância.pdf (Mariah Carvalho), seção ""Classificação"" | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,26,"Corticoide nasal tópico — tempo até efeito máximo | efeito máximo alcançado na 2ª semana de uso | ATOPIAS WILMA VIVIANE.pdf, seção ""Rinite alérgica — tratamento"" | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,27,"Imunoterapia — idade mínima | indicada a partir de 5 anos | ATOPIAS WILMA VIVIANE.pdf, seção ""Rinite alérgica — tratamento"" | confirmar no slide",
capsules/EISCA/atopias_na_infancia.md,28,"Alérgenos alimentares transmitidos pelo leite materno | caseína e betalactoglobulina (leite) e ovoalbumina (ovo) — mãe deve suspender consumo se lactente tiver alergia alimentar | Slide A, p. 43 | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,4,"Agente etiológico mais comum | VSR, 50-80% dos casos | BVA-Tratado cap. 2, Epidemiologia | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,5,"Pico de incidência etário | 2-3 meses de idade | BVA-Tratado cap. 2, Epidemiologia | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,6,"Definição etária de BVA | primeiro episódio de sibilância em lactente <12 meses | BVA-Tratado cap. 2, Introdução | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,7,"Classificação de gravidade — SatO2 | Leve >92%; Moderada 90-92%; Grave <90% | BVA-Tratado, Quadro 2 | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,8,"FR de risco para aspiração/suspensão da via oral | >60-70 irpm | BVA-Tratado, Aporte hídrico | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,9,"Indicação de O2 suplementar | AAP: SatO2 ≤90%; NICE: SatO2 ≤92% | BVA-Tratado, Quadro 4 comparativo | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,10,"Critérios de alta hospitalar | FR adequada para idade sem desconforto; SatO2 >90% em ar ambiente; ingesta adequada; cuidador capacitado | BVA-Tratado, Quadro 3 | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,11,"Palivizumabe — prematuro | até 28 semanas e 6 dias de IG, menores de 1 ano | BVA-Tratado, Medidas preventivas | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,12,"Palivizumabe — cardiopatia congênita c/ repercussão hemodinâmica | até o 2º ano de vida | BVA-Tratado, Medidas preventivas | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,13,"Palivizumabe — doença pulmonar crônica da prematuridade | até o 2º ano de vida, independente da IG | BVA-Tratado, Medidas preventivas | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,14,"Corticosteroide sistêmico na BVA | forte recomendação CONTRA uso rotineiro | BVA-Tratado, Corticosteroides | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,15,"Broncodilatador (beta-2 e adrenalina) | forte recomendação CONTRA uso rotineiro | BVA-Tratado, Broncodilatadores | CONFIRMADO",
capsules/EISCA/bronquiolite_viral_aguda.md,16,"Solução salina hipertônica 3% | recomendação FRACA a favor (reduz tempo de internação em internados) | BVA-Tratado, Solução salina hipertônica | CONFIRMADO",
capsules/EISCA/cardiopatias_congenitas.md,4,Incidência de cardiopatia congênita | 8 a cada 1.000 nascidos vivos | AtualizeA5N6__cd97472180 p.4 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,5,% de cardiopatias críticas (necessitam intervenção no 1º ano) | ~25% | AtualizeA5N6__cd97472180 p.4 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,6,% assintomáticos nos primeiros dias mesmo com fisiologia canal-dependente | até 30% | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,7,"Teste do coraçãozinho — critério de alteração | SpO2 <95% em MSD (pré-ductal) ou em qualquer MI (pós-ductal), OU diferencial ≥3% entre os dois | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO",AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,8,Sopro cardíaco — intensidade de alarme | ≥3+ (patológico); sopro inocente costuma ser 1+ a 2+ | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,9,Prevalência de sopro inocente em crianças | até 50% das crianças no desenvolvimento normal | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,10,Alterações estruturais em crianças com sopro | 10% dos casos; CIV é a mais diagnosticada no 1º ano de vida | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,11,Diferencial de PA MMSS × MMII considerado anormal | >10mmHg | AtualizeA5N6__cd97472180 p.5 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,12,"Critérios de Duke — EBI definitiva | 2 critérios maiores, OU 1 maior + 3 menores, OU 5 menores | AtualizeA5N6__cd97472180 p.6 | CONFIRMADO",AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,13,Intervalo mínimo pós-cirurgia cardíaca para retomar vacinação | pelo menos 30 dias | AtualizeA5N6__cd97472180 p.9 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,14,Crianças que apresentam sopro em algum momento da vida | mais de 80% | AtualizeA5N6__cd97472180 p.7 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,15,Recomendação de atividade física diária | ≥60 minutos de atividade vigorosa diária | AtualizeA5N6__cd97472180 p.7 | CONFIRMADO,AtualizeA5N6__cd97472180
capsules/EISCA/cardiopatias_congenitas.md,16,"ECG antes de liberação para esporte competitivo | recomendado pela Sociedade Brasileira de Cardiologia em atividades competitivas, principalmente >12 anos | AtualizeA5N6__cd97472180 p.8 | CONFIRMADO",AtualizeA5N6__cd97472180
capsules/EISCA/convulsao_febril.md,4,Faixa etária típica | 6 meses a 5 anos | p.1 | CONFIRMADO,
capsules/EISCA/convulsao_febril.md,5,Incidência | 2-5% das crianças até 5 anos | p.1 | CONFIRMADO,
capsules/EISCA/convulsao_febril.md,6,Pico de incidência | 14-18 meses (quando acabam os anticorpos maternos) | p.1 | CONFIRMADO,
capsules/EISCA/convulsao_febril.md,7,História familiar positiva | 25-40% | p.1 | CONFIRMADO,
capsules/EISCA/convulsao_febril.md,8,Recorrência geral | 30-50% | p.1 | CONFIRMADO,
capsules/EISCA/convulsao_febril.md,9,Evolução para estado de mal epiléptico | 4% | p.1 | CONFIRMADO,
